,country_name,year,Total_Population,CO2_Emissions_by_Sector_Building,CO2_Emissions_by_Sector_Bunker_Fuels,CO2_Emissions_by_Sector_Electricity_Heat,CO2_Emissions_by_Sector_Energy,CCO2_Emissions_by_Sector_Industrial_Processes,CO2_Emissions_by_Sector_Land_Use_Change_and_Forestry,CO2_Emissions_by_Sector_Manufacturing_Construction,CO2_Emissions_by_Sector_Other_Fuel_Combustion,CO2_Emissions_by_Sector_Transportation,Net_Electricity_Consumption,income_group
2483,Syrian Arab Republic,2015,17997411.0,2.54,0.66,11.95,24.64,1.4,-0.68,2.67,0.87,5.71,12.9,2
2484,Tajikistan,2016,8663575.0,1.13,0.1,0.53,5.43,0.53,-0.13,0.94,1.54,1.29,12.96,2
2485,Tajikistan,2017,8880270.0,1.09,0.06,0.97,5.84,0.53,-0.13,1.53,1.07,1.18,13.69,3
2486,Tajikistan,2018,9100847.0,1.06,0.09,1.49,6.8,0.53,-0.13,1.91,1.11,1.23,14.21,3
2487,Tanzania,1995,29649128.0,0.51,0.32,0.59,2.49,0.24,52.12,0.37,0.13,0.9,1.56,3
2488,Tanzania,1996,30444523.0,0.67,0.29,0.43,2.78,0.3,52.12,0.37,0.11,1.2,1.8,3
2489,Tanzania,1997,31192853.0,0.57,0.26,0.48,2.64,0.25,52.13,0.34,0.08,1.18,1.58,3
2490,Tanzania,1998,31924201.0,0.4,0.24,0.12,2.38,0.32,52.14,0.41,0.06,1.39,2.21,3
2491,Tanzania,1999,32682240.0,0.25,0.31,0.19,2.18,0.34,52.15,0.46,0.12,1.16,1.81,3
2492,Tanzania,2000,33499177.0,0.28,0.25,0.33,2.61,0.34,52.13,0.47,0.07,1.46,1.93,3
2493,Tanzania,2001,34385849.0,0.38,0.28,0.16,2.77,0.36,52.11,0.4,0.08,1.75,2.07,3
2494,Tanzania,2002,35334790.0,0.4,0.26,0.12,3.15,0.41,52.09,0.39,0.05,2.2,2.21,3
2495,Tanzania,2003,36337778.0,0.43,0.28,0.12,3.29,0.47,52.08,0.38,0.05,2.31,2.0,3
2496,Tanzania,2004,37379766.0,0.46,0.3,1.25,4.59,0.51,52.05,0.4,0.06,2.4,2.35,3
2497,Tanzania,2005,38450323.0,0.49,0.21,1.35,5.13,0.54,52.05,0.45,0.06,2.76,2.52,3
2498,Tanzania,2006,39548666.0,0.53,0.21,1.59,5.53,0.54,52.04,0.46,0.04,2.91,2.56,3
2499,Tanzania,2007,40681416.0,0.56,0.21,1.39,5.28,0.63,52.01,0.45,0.04,2.85,3.26,3
2500,Tanzania,2008,41853944.0,0.59,0.24,1.24,5.42,0.68,51.98,0.42,0.06,3.1,3.48,3
2501,Tanzania,2009,43073830.0,0.51,0.24,1.2,5.18,0.75,51.96,0.4,0.05,3.02,2.96,3
2502,Tanzania,2010,44346532.0,0.52,0.3,1.47,6.02,0.89,51.97,0.44,0.05,3.54,4.16,3
2503,Tanzania,2011,45673520.0,0.42,0.62,1.92,7.24,0.92,51.97,0.81,0.06,4.03,3.86,3
2504,Tanzania,2012,47053033.0,0.36,0.37,2.49,8.88,0.99,51.97,0.8,0.06,5.18,4.43,3
2505,Tanzania,2013,48483132.0,0.34,0.4,2.85,9.89,0.91,51.96,0.99,0.06,5.66,4.64,3
2506,Tanzania,2014,49960563.0,0.25,0.42,2.42,9.63,1.09,51.96,1.44,0.06,5.46,4.94,3
2507,Tanzania,2015,51482638.0,0.28,0.4,2.86,10.47,1.22,51.96,1.56,0.07,5.71,5.43,3
2508,Tanzania,2016,53049231.0,0.42,0.44,2.57,9.68,1.24,64.12,1.3,0.07,5.32,5.79,3
2509,Tanzania,2017,54660345.0,0.43,0.5,2.41,10.12,1.24,64.11,1.83,0.07,5.38,5.8,3
2510,Tanzania,2018,56313444.0,0.41,0.49,2.31,10.34,1.24,64.1,1.93,0.08,5.62,6.15,3
2511,Thailand,1990,56558196.0,2.44,11.25,30.74,80.88,7.68,12.17,14.74,5.61,27.35,39.56,2
2512,Thailand,1991,57232471.0,2.44,11.15,37.11,90.01,7.66,12.17,16.42,5.69,28.35,42.56,2
2513,Thailand,1992,57811025.0,2.67,12.64,40.49,98.17,9.27,12.17,19.12,5.89,30.01,48.43,2
2514,Thailand,1993,58337773.0,2.97,11.83,43.82,110.65,11.41,12.17,23.51,5.01,35.34,55.21,2
2515,Thailand,1994,58875275.0,3.22,12.35,48.34,123.52,12.7,12.17,27.79,4.91,39.27,61.08,2
2516,Thailand,1995,59467272.0,3.55,12.48,52.87,139.94,14.82,12.08,31.83,4.89,46.8,69.75,2
2517,Thailand,1996,60130190.0,4.01,13.46,60.54,157.12,16.47,11.75,35.91,5.55,51.11,76.34,2
2518,Thailand,1997,60846588.0,3.97,16.67,65.09,160.97,15.78,11.74,32.86,8.2,50.85,75.91,2
2519,Thailand,1998,61585103.0,3.64,15.78,62.44,146.03,9.66,11.83,28.12,7.86,43.97,75.9,2
2520,Thailand,1999,62298569.0,3.93,16.78,62.21,151.72,10.78,11.68,31.37,8.89,45.32,79.39,2
2521,Thailand,2000,62952639.0,4.33,17.04,64.26,152.29,10.85,11.66,30.8,8.69,44.2,84.83,2
2522,Thailand,2001,63539190.0,4.56,17.74,67.55,159.99,11.84,-33.55,33.65,8.85,45.38,89.09,2
2523,Thailand,2002,64069093.0,4.6,18.45,69.67,169.4,13.41,-33.21,37.79,9.42,47.92,96.32,2
2524,Thailand,2003,64549867.0,4.7,19.27,72.78,177.11,13.74,-33.55,38.15,10.28,51.2,102.71,2
2525,Thailand,2004,64995303.0,4.74,21.09,79.91,193.81,15.0,-32.06,43.24,10.94,54.98,110.32,2
2526,Thailand,2005,65416189.0,5.01,20.24,84.63,200.21,15.91,-33.53,45.64,9.97,54.95,116.21,2
2527,Thailand,2006,65812540.0,5.38,21.1,86.35,201.68,16.41,-33.52,48.4,10.29,51.27,122.71,2
2528,Thailand,2007,66182064.0,5.88,21.19,96.05,209.45,14.7,-33.51,41.18,10.71,55.63,126.85,2
2529,Thailand,2008,66530980.0,6.62,20.55,99.26,215.18,13.13,-33.5,45.53,10.7,53.07,129.34,2
2530,Thailand,2009,66866834.0,6.96,19.93,88.61,207.21,14.09,-33.51,44.77,10.52,56.36,129.68,2
2531,Thailand,2010,67195032.0,7.59,20.67,98.04,223.42,12.1,-33.15,49.93,10.67,57.19,146.25,1
2532,Thailand,2011,67518379.0,8.27,22.22,97.71,221.78,12.84,0.26,44.14,11.45,60.2,145.91,1
2533,Thailand,2012,67835969.0,9.48,22.55,106.16,238.94,13.13,0.26,48.69,11.75,62.85,156.5,1
2534,Thailand,2013,68144519.0,7.5,23.76,114.78,247.53,14.93,0.26,50.56,12.12,62.46,161.15,1
2535,Thailand,2014,68438748.0,6.81,23.42,113.62,244.01,14.66,0.71,50.74,12.17,60.56,162.38,1
2536,Thailand,2015,68714519.0,6.51,23.93,110.21,247.9,15.18,0.26,54.13,12.08,64.88,167.06,1
2537,Thailand,2016,68971313.0,6.56,21.93,110.36,243.98,16.74,13.06,48.65,9.27,69.07,183.88,1
2538,Thailand,2017,69209817.0,6.69,21.46,103.98,243.92,16.74,13.04,49.61,8.23,75.32,183.79,1
2539,Thailand,2018,69428454.0,6.73,23.21,105.57,241.12,16.74,13.04,43.94,8.91,75.88,185.55,1
2540,Trinidad and Tobago,1992,1236685.0,0.19,0.28,5.31,11.72,0.21,0.08,1.27,0.04,1.36,3.29,1
2541,Trinidad and Tobago,1993,1243605.0,0.19,0.2,5.23,12.25,0.23,0.08,1.19,0.04,1.22,3.28,1
2542,Tunisia,1990,8242509.0,1.63,1.26,4.0,12.2,1.56,-0.92,3.39,0.68,2.49,4.6,2
2543,Tunisia,1991,8427851.0,1.76,1.15,4.4,12.53,1.88,-0.92,3.08,0.73,2.56,4.8,2
2544,Tunisia,1992,8613855.0,1.83,1.35,4.64,13.3,1.87,-0.92,3.42,0.76,2.64,5.16,2
2545,Tunisia,1993,8795934.0,2.13,1.52,4.7,14.52,2.0,-0.92,3.09,0.82,2.96,5.24,2
2546,Tunisia,1994,8967916.0,2.13,1.71,4.76,14.51,2.14,-0.92,2.91,0.91,3.1,5.61,2
2547,Tunisia,1995,9125400.0,2.24,1.68,4.74,14.75,2.29,-0.92,2.93,0.93,3.2,6.19,2
2548,Tunisia,1996,9267335.0,2.36,1.72,5.0,15.48,2.11,-0.92,3.14,0.95,3.32,6.82,2
2549,Tunisia,1997,9395119.0,2.47,1.78,5.39,16.14,2.04,-0.92,3.16,0.9,3.51,7.29,2
2550,Tunisia,1998,9509862.0,2.48,1.87,5.76,16.81,2.11,-0.92,3.31,0.94,3.61,7.58,2
2551,Tunisia,1999,9613587.0,2.57,1.95,6.21,17.61,2.23,-0.92,3.31,0.96,3.84,8.35,2
2552,Tunisia,2000,9708347.0,2.62,1.91,6.32,18.35,2.58,-0.92,3.62,1.05,4.03,8.85,2
2553,Tunisia,2001,9793915.0,2.69,1.89,6.89,19.06,2.6,-1.31,3.72,1.08,4.13,9.45,2
2554,Tunisia,2002,9871261.0,2.75,1.63,6.91,19.02,2.72,-1.31,3.66,0.97,4.24,9.82,2
2555,Tunisia,2003,9945282.0,2.81,1.63,5.75,19.16,2.7,-1.31,4.4,1.01,4.38,10.27,2
2556,Tunisia,2004,10022278.0,3.04,1.76,5.9,19.87,2.97,-1.31,4.63,1.05,4.42,10.72,2
2557,Tunisia,2005,10106778.0,3.08,1.73,6.16,20.18,2.96,-1.31,4.57,1.07,4.59,11.27,2
2558,Tunisia,2006,10201211.0,2.9,1.7,6.66,20.99,3.08,-1.31,5.01,1.04,4.56,11.52,2
2559,Tunisia,2007,10304729.0,2.94,1.72,7.19,21.41,3.11,-1.31,5.02,1.03,4.81,11.04,2
2560,Tunisia,2008,10414425.0,2.98,1.84,7.26,21.49,3.3,-1.31,5.03,1.14,4.65,11.52,2
2561,Tunisia,2009,10525691.0,2.32,1.67,7.62,21.79,3.3,-1.31,4.42,1.06,5.72,12.51,2
2562,Tunisia,2010,10635245.0,2.31,1.82,8.44,23.95,3.49,-1.31,4.62,1.06,6.86,13.1,1
2563,Tunisia,2011,10741872.0,2.3,1.71,8.32,22.68,3.04,3.88,4.24,0.98,6.4,13.05,1
2564,Tunisia,2012,10846993.0,2.37,1.88,9.09,23.75,2.93,3.88,4.66,1.0,6.36,14.02,1
2565,Tunisia,2013,10952949.0,2.52,1.91,9.25,23.81,2.96,3.88,4.79,1.03,6.06,14.31,1
2566,Tunisia,2014,11063195.0,2.55,1.92,9.7,25.2,3.63,3.88,5.35,1.11,6.33,14.94,1
2567,Tunisia,2015,11179951.0,2.66,1.79,9.72,25.88,3.79,3.88,5.36,1.16,6.73,15.09,2
2568,Tunisia,2016,11303942.0,2.62,1.85,9.13,25.39,3.59,-3.79,5.2,1.18,7.08,15.32,2
2569,Tunisia,2017,11433438.0,2.79,2.07,9.28,26.3,3.59,-3.79,5.18,1.29,7.62,15.63,2
2570,Tunisia,2018,11565203.0,2.88,2.18,9.47,26.39,3.59,-3.79,4.96,1.3,7.63,15.84,2
2571,Turkmenistan,2001,4564087.0,7.35,0.99,15.3,37.91,0.18,-0.17,0.68,7.95,6.62,6.64,2
2572,Turkmenistan,2002,4610018.0,7.25,1.13,15.65,39.73,0.18,-0.17,0.69,8.84,7.3,7.51,2
2573,Turkmenistan,2003,4655752.0,8.98,1.29,16.38,44.23,0.18,-0.17,0.77,9.92,8.19,7.58,2
2574,Turkmenistan,2004,4703396.0,10.03,1.29,17.33,46.6,0.22,-0.17,0.81,10.16,8.27,8.37,2
2575,Turkmenistan,2005,4754652.0,10.18,1.35,18.61,48.1,0.26,-0.17,0.85,9.83,8.64,9.02,2
2576,Turkmenistan,2006,4810114.0,10.76,1.26,19.35,49.38,0.36,-0.17,0.89,9.61,8.61,9.67,2
2577,Turkmenistan,2007,4870142.0,14.33,1.35,21.09,55.83,0.36,-0.17,1.04,10.19,9.18,10.58,2
2578,Turkmenistan,2008,4935765.0,13.45,1.41,22.27,56.46,0.39,-0.17,1.05,10.16,9.54,10.59,2
2579,Turkmenistan,2009,5007953.0,13.34,1.48,18.72,49.96,0.42,-0.17,1.48,9.2,7.22,11.36,2
2580,Turkmenistan,2010,5087211.0,15.34,1.63,21.58,56.92,0.44,-0.17,1.52,10.22,8.26,11.12,2
2581,Uganda,2004,26821300.0,0.12,0.13,0.01,1.55,0.22,15.84,0.35,0.02,1.05,0.87,3
2582,Uganda,2005,27684590.0,0.26,0.12,0.06,1.98,0.25,15.84,0.5,0.02,1.14,1.19,3
2583,Uganda,2006,28571475.0,0.27,0.13,0.31,2.35,0.25,15.85,0.51,0.02,1.25,1.03,3
2584,Uganda,2007,29486335.0,0.3,0.31,0.45,2.69,0.25,15.85,0.64,0.14,1.15,1.32,3
2585,Uganda,2008,30431734.0,0.29,0.28,0.48,2.72,0.46,15.85,0.56,0.07,1.32,1.5,3
2586,Uganda,2009,31411096.0,0.23,0.33,0.69,2.96,0.45,15.84,0.57,0.14,1.33,1.53,3
2587,Uganda,2010,32428164.0,0.19,0.34,0.78,3.33,0.52,15.83,0.62,0.14,1.6,2.11,3
2588,Uganda,2011,33476772.0,0.25,0.37,0.75,3.52,0.64,15.83,0.63,0.12,1.78,2.03,3
2589,Uganda,2012,34558700.0,0.26,0.37,0.21,3.23,0.68,15.83,0.59,0.05,2.11,1.36,3
2590,Uganda,2013,35694519.0,0.27,0.34,0.07,3.48,0.79,15.83,0.7,0.1,2.34,2.01,3
2591,Uganda,2014,36911530.0,0.23,0.41,0.18,3.91,0.83,15.83,0.78,0.11,2.62,2.16,3
2592,Uganda,2015,38225447.0,0.29,0.34,0.19,3.96,0.91,15.83,0.95,0.15,2.38,2.34,3
2593,Uganda,2016,39649173.0,0.23,0.39,0.19,4.71,0.97,15.83,0.93,0.16,3.2,2.86,3
2594,Uganda,2017,41166588.0,0.23,0.4,0.21,4.87,0.97,15.83,1.05,0.17,3.22,2.71,3
2595,Uganda,2018,42729032.0,0.24,0.41,0.22,5.17,0.97,15.82,1.11,0.18,3.42,3.19,3
2596,Ukraine,1992,52150400.0,51.26,10.31,272.98,565.97,8.68,-48.52,188.69,12.1,40.95,210.56,2
2597,Ukraine,1993,52179200.0,54.86,8.03,260.17,492.92,6.4,-48.52,132.83,9.62,35.44,193.51,2
2598,Ukraine,1994,51921400.0,52.84,6.93,220.44,410.68,4.99,-48.53,97.3,7.86,32.25,169.77,2
2599,Ukraine,1995,51512800.0,53.62,5.39,204.16,395.84,3.41,-48.49,98.17,6.58,33.32,162.79,2
2600,Ukraine,1996,51057800.0,56.65,4.57,165.02,343.95,2.16,-48.55,87.22,4.92,30.15,146.65,2
2601,Ukraine,1997,50594600.0,48.1,5.45,153.23,325.83,2.42,-48.56,83.41,5.2,35.9,140.11,2
2602,Ukraine,1998,50144500.0,42.14,4.72,147.21,306.5,2.79,-48.55,78.99,4.59,33.58,132.83,2
2603,Ukraine,1999,49674000.0,45.32,4.14,144.97,303.19,2.54,-48.64,81.02,3.77,28.1,128.34,3
2604,Ukraine,2000,49176500.0,43.38,4.16,140.19,295.12,2.26,-48.68,80.79,3.84,26.92,125.12,3
2605,Ukraine,2001,48662400.0,42.18,3.93,135.56,298.08,2.48,-24.17,88.16,3.72,28.47,125.92,3
2606,Ukraine,2002,48202470.0,43.32,4.42,135.35,301.12,2.82,-24.22,88.76,3.99,29.7,127.04,2
2607,Ukraine,2003,47812949.0,41.07,4.9,154.44,326.62,3.61,-24.29,97.78,4.16,29.17,132.96,2
2608,Ukraine,2004,47451626.0,41.68,5.61,128.58,302.87,4.26,-24.4,96.37,5.07,31.17,139.9,2
2609,Ukraine,2005,47105171.0,38.16,9.11,138.65,290.62,4.79,-24.43,75.23,7.99,30.59,142.14,2
2610,Ukraine,2006,46787786.0,43.51,5.62,138.33,298.51,5.48,-24.45,81.82,4.62,30.23,148.0,2
2611,Ukraine,2007,46509355.0,38.39,4.99,139.55,305.98,6.16,-24.48,83.91,4.17,39.95,152.94,2
2612,Ukraine,2008,46258189.0,38.18,5.16,136.96,295.03,6.29,-24.54,75.58,4.4,39.92,152.49,2
2613,Ukraine,2009,46053331.0,35.0,4.82,120.93,249.7,2.59,-24.59,56.23,4.12,33.42,138.8,2
2614,Ukraine,2010,45870741.0,36.93,5.08,130.11,266.58,2.88,-24.59,61.35,4.29,33.91,152.52,2
2615,Ukraine,2011,45706086.0,38.09,5.52,137.88,279.62,3.9,-14.28,65.16,4.8,33.69,156.28,2
2616,Ukraine,2012,45593342.0,37.21,5.54,140.35,274.01,3.28,-14.27,60.51,4.64,31.3,154.12,2
2617,Ukraine,2013,45489648.0,36.69,5.21,135.38,265.2,3.4,-14.27,56.93,4.85,31.36,151.73,2
2618,Ukraine,2014,45272155.0,31.3,4.82,116.04,234.32,3.3,-14.27,55.54,4.43,27.0,143.29,2
2619,Ukraine,2015,45154036.0,23.7,4.74,94.59,187.59,3.28,-14.27,41.78,4.37,23.15,133.56,2
2620,Ukraine,2016,45004673.0,25.57,5.25,105.14,197.63,3.62,-12.15,37.65,4.87,24.4,133.17,2
2621,Ukraine,2017,44831135.0,24.24,4.67,86.27,171.3,3.54,-12.18,31.42,3.91,25.46,123.7,2
2622,Ukraine,2018,44622518.0,26.11,4.86,90.95,181.83,3.54,-12.19,35.62,3.94,25.21,127.14,2
2623,United Kingdom,1990,57247586.0,95.66,21.73,247.92,549.39,7.3,-10.96,76.96,13.88,114.97,284.38,0
2624,United Kingdom,1991,57424897.0,104.02,20.6,246.23,564.34,5.99,-10.96,78.99,16.53,114.36,291.6,0
2625,United Kingdom,1992,57580402.0,101.33,22.04,245.73,547.52,5.46,-10.96,70.58,14.06,115.83,292.52,0
2626,United Kingdom,1993,57718614.0,103.6,23.3,224.42,535.0,5.53,-10.96,71.58,14.01,117.0,293.93,0
2627,United Kingdom,1994,57865745.0,105.41,23.79,218.6,529.02,6.37,-10.96,72.56,9.29,117.38,287.21,0
2628,United Kingdom,1995,58019030.0,101.37,24.79,216.05,518.01,6.29,-10.96,69.21,10.84,116.33,297.16,0
2629,United Kingdom,1996,58166950.0,112.49,26.17,223.33,538.24,6.42,-10.96,68.05,9.08,120.86,315.79,0
2630,United Kingdom,1997,58316954.0,104.24,26.96,211.0,515.62,6.71,-10.96,66.87,7.84,121.95,315.98,0
2631,United Kingdom,1998,58487141.0,105.92,29.38,216.04,518.2,6.84,-10.96,63.54,7.84,121.19,322.94,0
2632,United Kingdom,1999,58682466.0,102.04,31.14,215.12,515.83,6.53,-10.96,62.46,7.61,124.73,328.35,0
2633,United Kingdom,2000,58892514.0,101.92,33.37,225.63,523.79,6.33,-10.96,62.32,7.74,122.95,335.57,0
2634,United Kingdom,2001,59119673.0,105.18,32.96,234.59,538.64,5.84,-10.96,65.96,7.68,121.9,338.54,0
2635,United Kingdom,2002,59370479.0,100.62,32.43,230.05,524.24,5.99,-10.96,61.5,5.83,123.17,339.83,0
2636,United Kingdom,2003,59647577.0,100.99,32.45,241.43,536.21,5.87,-10.96,61.14,5.33,124.57,342.69,0
2637,United Kingdom,2004,59987905.0,104.09,34.73,239.36,536.35,5.98,-10.96,58.14,5.82,125.98,343.01,0
2638,United Kingdom,2005,60401206.0,99.74,37.44,243.21,534.66,5.94,-10.96,55.09,6.41,127.2,351.02,0
2639,United Kingdom,2006,60846820.0,95.49,37.64,248.62,535.74,5.89,-10.96,54.36,5.58,128.85,348.4,0
2640,United Kingdom,2007,61322463.0,91.27,37.52,242.28,523.05,6.12,-10.96,53.41,5.23,129.55,344.98,0
2641,United Kingdom,2008,61806995.0,95.96,36.41,231.98,509.21,5.21,-10.96,52.12,5.1,122.74,343.59,0
2642,United Kingdom,2009,62276270.0,91.09,34.37,204.06,461.39,3.72,-10.96,43.11,3.51,118.32,323.68,0
2643,United Kingdom,2010,62766365.0,101.86,33.22,209.09,477.99,3.79,-10.96,44.88,3.94,116.85,330.97,0
2644,United Kingdom,2011,63258810.0,82.31,34.52,197.4,440.33,4.1,-10.96,40.17,3.9,115.4,320.48,0
2645,United Kingdom,2012,63700215.0,90.46,33.64,211.57,463.36,3.72,-10.96,40.21,4.29,114.91,322.17,0
2646,United Kingdom,2013,64128273.0,91.76,33.32,195.92,449.03,4.03,-10.96,40.89,4.26,114.17,321.96,0
2647,United Kingdom,2014,64602298.0,77.7,33.22,170.88,410.63,4.22,-10.96,40.57,3.86,115.64,309.14,0
2648,United Kingdom,2015,65116219.0,81.55,33.5,150.35,395.92,4.45,-10.96,39.16,4.15,118.82,311.12,0
2649,United Kingdom,2016,65611593.0,86.6,34.95,125.94,374.34,4.55,-10.96,32.07,6.11,121.63,309.42,0
2650,United Kingdom,2017,66058859.0,84.05,37.64,114.6,361.97,4.41,-10.96,32.98,6.22,122.09,305.8,0
2651,United Kingdom,2018,66460344.0,87.01,37.61,106.64,354.39,4.41,-10.96,31.96,6.1,120.66,306.91,0
2652,United States,1990,249623000.0,545.48,82.75,2159.79,4811.51,33.48,-418.58,604.51,66.33,1426.97,2837.12,0
2653,United States,1991,252981000.0,555.2,83.25,2179.91,4775.35,32.74,-418.58,566.95,64.05,1399.67,2886.1,0
2654,United States,1992,256514000.0,565.08,88.7,2276.97,4847.21,32.99,-418.58,517.68,47.37,1430.66,2897.25,0
2655,United States,1993,259919000.0,585.59,87.14,2335.52,4965.51,34.84,-418.58,532.47,45.0,1454.19,3000.75,0
2656,United States,1994,263126000.0,575.86,89.39,2360.7,5036.92,36.31,-418.71,534.89,45.77,1506.9,3080.94,0
2657,United States,1995,266278000.0,580.06,92.23,2423.43,5089.82,37.08,-418.59,486.85,45.81,1537.76,3164.02,0
2658,United States,1996,269394000.0,616.39,95.06,2504.04,5245.8,37.31,-418.65,485.97,46.95,1577.19,3253.83,0
2659,United States,1997,272657000.0,600.08,99.62,2738.66,5509.43,38.56,-418.7,506.77,47.41,1602.13,3301.93,0
2660,United States,1998,275854000.0,548.58,97.02,2800.15,5551.24,39.46,-418.64,512.79,43.57,1640.36,3425.18,0
2661,United States,1999,279040000.0,567.36,97.45,2769.65,5570.06,40.24,-418.63,499.41,41.28,1686.18,3483.82,0
2662,United States,2000,282162411.0,599.13,100.2,2801.39,5734.96,41.45,-418.53,567.17,44.34,1717.85,3592.47,0
2663,United States,2001,284968955.0,581.7,99.03,2812.78,5707.64,41.61,-401.46,540.07,47.59,1720.04,3557.25,0
2664,United States,2002,287625193.0,582.87,115.52,2679.75,5551.0,43.16,-401.48,490.87,50.34,1741.64,3631.82,0
2665,United States,2003,290107933.0,605.74,107.05,2707.69,5616.28,43.35,-401.5,485.47,45.09,1766.76,3662.22,0
2666,United States,2004,292805298.0,590.29,119.68,2742.06,5694.14,45.89,-401.57,511.74,56.03,1788.67,3716.19,0
2667,United States,2005,295516599.0,571.94,123.86,2791.21,5709.89,46.19,-401.63,477.38,54.97,1807.72,3811.35,0
2668,United States,2006,298379912.0,517.53,129.31,2722.96,5609.72,46.85,-401.71,495.86,60.08,1806.02,3817.37,0
2669,United States,2007,301231207.0,549.01,126.92,2789.49,5694.76,45.51,-401.75,486.05,55.8,1806.37,3890.98,0
2670,United States,2008,304093966.0,556.25,124.86,2719.59,5521.92,41.42,-401.84,474.83,53.57,1708.27,3867.36,0
2671,United States,2009,306771529.0,551.36,113.87,2489.11,5129.94,29.61,-401.9,407.6,50.07,1622.55,3725.35,0
2672,United States,2010,309327143.0,545.06,116.65,2609.56,5361.42,31.45,-401.91,466.39,51.34,1679.77,3889.29,0
2673,United States,2011,311583481.0,522.21,113.35,2488.67,5139.89,32.21,-418.98,435.76,47.95,1633.59,3886.63,0
2674,United States,2012,313877662.0,460.55,107.86,2360.2,4914.94,35.27,-419.05,438.64,46.1,1597.53,3838.8,0
2675,United States,2013,316059947.0,528.01,113.25,2378.54,5053.13,36.37,-419.16,434.89,50.15,1646.94,3876.51,0
2676,United States,2014,318386329.0,545.08,112.9,2376.19,5063.14,39.44,-419.23,437.26,48.19,1639.85,3914.51,0
2677,United States,2015,320738994.0,512.54,119.07,2234.02,4942.88,39.91,-419.26,433.89,48.12,1700.05,3914.3,0
2678,United States,2016,323071755.0,496.47,119.96,2145.51,4849.2,39.44,-231.8,439.02,46.25,1711.22,3921.11,0
2679,United States,2017,325122128.0,497.9,119.69,2064.52,4773.4,40.32,-231.82,429.41,45.46,1724.02,3888.31,0
2680,United States,2018,326838199.0,550.68,121.63,2103.17,4940.08,41.21,-231.73,458.79,46.25,1762.24,4032.63,0
2681,Uruguay,1990,3109598.0,0.58,0.42,0.53,3.62,0.23,-13.24,0.56,0.44,1.52,5.09,1
2682,Uruguay,1991,3131657.0,0.58,0.45,0.92,4.15,0.23,-13.24,0.58,0.47,1.61,4.11,1
2683,Uruguay,1992,3154459.0,0.62,0.48,1.11,4.54,0.23,-13.24,0.59,0.5,1.73,4.2,1
2684,Uruguay,1993,3177734.0,0.62,0.5,0.63,4.26,0.23,-13.24,0.54,0.51,1.96,4.54,1
2685,Uruguay,1994,3201149.0,0.57,0.53,0.13,3.95,0.32,-13.24,0.49,0.56,2.2,4.73,1
2686,Uruguay,1995,3224275.0,0.58,0.56,0.58,4.42,0.27,-13.23,0.5,0.58,2.18,5.04,1
2687,Uruguay,1996,3247383.0,0.59,0.6,0.94,5.14,0.31,-13.23,0.68,0.62,2.32,5.11,1
2688,Uruguay,1997,3270158.0,0.6,0.57,0.72,5.21,0.35,-13.23,0.8,0.57,2.52,5.59,1
2689,Uruguay,1998,3291053.0,0.64,0.6,0.63,5.39,0.39,-13.23,0.82,0.61,2.69,6.34,1
2690,Uruguay,1999,3308005.0,0.61,0.59,1.64,6.43,0.35,-13.23,0.8,0.6,2.78,6.2,1
2691,Uruguay,2000,3319734.0,0.62,0.69,0.73,5.14,0.31,-13.23,0.71,0.57,2.52,6.47,1
2692,Uruguay,2001,3325471.0,0.57,0.67,0.34,4.5,0.45,-9.97,0.63,0.54,2.41,6.64,1
2693,Uruguay,2002,3326046.0,0.56,0.62,0.29,4.09,0.44,-9.97,0.56,0.51,2.18,6.15,1
2694,Uruguay,2003,3323661.0,0.52,0.62,0.31,4.03,0.46,-9.97,0.59,0.53,2.09,6.03,1
2695,Uruguay,2004,3321486.0,0.51,0.67,1.31,5.19,0.27,-9.97,0.61,0.55,2.21,6.23,1
2696,Uruguay,2005,3321799.0,0.5,0.67,1.2,5.15,0.26,-9.97,0.63,0.56,2.27,6.51,1
2697,Uruguay,2006,3325403.0,0.47,0.62,2.05,6.07,0.26,-9.97,0.59,0.46,2.5,7.25,1
2698,Uruguay,2007,3331753.0,0.53,0.66,1.29,5.6,0.26,-9.97,0.65,0.46,2.68,7.92,1
2699,Uruguay,2008,3340221.0,0.5,0.71,3.06,7.5,0.25,-9.97,0.7,0.52,2.73,8.42,1
2700,Uruguay,2009,3349676.0,0.53,0.71,2.62,7.25,0.42,-9.97,0.65,0.51,2.94,8.74,1
2701,Uruguay,2010,3359273.0,0.55,0.74,1.22,5.96,0.33,-9.97,0.58,0.51,3.1,9.49,1
2702,Uruguay,2011,3368926.0,0.53,0.8,2.31,7.23,0.38,-6.89,0.65,0.52,3.23,9.54,1
2703,Uruguay,2012,3378975.0,0.5,0.79,3.27,8.18,0.34,-6.89,0.64,0.5,3.27,9.87,0
2704,Uruguay,2013,3389436.0,0.53,0.67,1.84,7.03,0.33,-6.89,0.72,0.51,3.43,9.98,0
2705,Uruguay,2014,3400439.0,0.48,0.67,0.96,6.17,0.32,-6.9,0.83,0.48,3.42,10.34,0
2706,Uruguay,2015,3412013.0,0.46,0.7,1.12,6.3,0.29,-6.9,0.81,0.46,3.45,10.78,0
2707,Uruguay,2016,3424139.0,0.53,0.73,0.83,6.23,0.29,-1.77,0.88,0.47,3.52,11.42,0
